#X,Z,log_Rho,Rho
500.0,-150.0,2.26,183.0
500.0,-155.0,2.28,191.0
500.0,-160.0,2.3,198.0
500.0,-165.0,2.3,200.0
500.0,-170.0,2.3,200.0
500.0,-175.0,2.3,200.0
500.0,-180.0,2.3,200.0
500.0,-185.0,2.3,200.0
500.0,-190.0,2.3,200.0
500.0,-195.0,2.3,200.0
500.0,-200.0,2.3,200.0
505.0,0.0,1.96,92.0
505.0,-5.0,2.01,103.0
505.0,-10.0,2.08,121.0
505.0,-15.0,2.12,133.0
505.0,-20.0,2.16,144.0
505.0,-25.0,2.18,153.0
505.0,-30.0,2.19,156.0
505.0,-35.0,2.12,132.0
505.0,-40.0,1.93,85.0
505.0,-45.0,1.77,59.0
505.0,-50.0,1.73,54.0
505.0,-55.0,1.75,56.0
505.0,-60.0,1.83,68.0
505.0,-65.0,1.91,82.0
505.0,-70.0,1.98,96.0
505.0,-75.0,2.04,109.0
505.0,-80.0,2.08,120.0
505.0,-85.0,2.1,125.0
505.0,-90.0,2.1,125.0
505.0,-95.0,2.1,125.0
505.0,-100.0,2.1,125.0
505.0,-105.0,2.1,127.0
505.0,-110.0,2.12,133.0
505.0,-115.0,2.14,139.0
505.0,-120.0,2.16,145.0
505.0,-125.0,2.18,150.0
505.0,-130.0,2.19,156.0
505.0,-135.0,2.21,162.0
505.0,-140.0,2.23,169.0
505.0,-145.0,2.25,177.0
505.0,-150.0,2.26,184.0
505.0,-155.0,2.28,191.0
505.0,-160.0,2.29,197.0
505.0,-165.0,2.3,200.0
505.0,-170.0,2.3,200.0
505.0,-175.0,2.3,200.0
505.0,-180.0,2.3,200.0
505.0,-185.0,2.3,200.0
505.0,-190.0,2.3,200.0
505.0,-195.0,2.3,200.0
505.0,-200.0,2.3,200.0
510.0,0.0,1.96,92.0
510.0,-5.0,2.04,109.0
510.0,-10.0,2.14,137.0
510.0,-15.0,2.19,156.0
510.0,-20.0,2.22,166.0
510.0,-25.0,2.23,168.0
510.0,-30.0,2.21,164.0
510.0,-35.0,2.13,136.0
510.0,-40.0,1.93,86.0
510.0,-45.0,1.77,59.0
510.0,-50.0,1.73,54.0
510.0,-55.0,1.75,56.0
510.0,-60.0,1.83,67.0
510.0,-65.0,1.91,81.0
510.0,-70.0,1.97,94.0
510.0,-75.0,2.03,106.0
510.0,-80.0,2.07,118.0
510.0,-85.0,2.1,125.0
510.0,-90.0,2.1,125.0
510.0,-95.0,2.1,125.0
510.0,-100.0,2.1,125.0
510.0,-105.0,2.11,128.0
510.0,-110.0,2.13,134.0
510.0,-115.0,2.15,140.0
510.0,-120.0,2.16,145.0
510.0,-125.0,2.18,151.0
510.0,-130.0,2.2,157.0
510.0,-135.0,2.21,163.0
510.0,-140.0,2.23,170.0
510.0,-145.0,2.25,177.0
510.0,-150.0,2.26,184.0
510.0,-155.0,2.28,191.0
510.0,-160.0,2.29,197.0
510.0,-165.0,2.3,200.0
510.0,-170.0,2.3,200.0
510.0,-175.0,2.3,200.0
510.0,-180.0,2.3,200.0
510.0,-185.0,2.3,200.0
510.0,-190.0,2.3,200.0
510.0,-195.0,2.3,200.0
510.0,-200.0,2.3,200.0
515.0,0.0,1.96,92.0
515.0,-5.0,2.04,109.0
515.0,-10.0,2.15,142.0
515.0,-15.0,2.23,170.0
515.0,-20.0,2.26,180.0
515.0,-25.0,2.25,176.0
515.0,-30.0,2.23,169.0
515.0,-35.0,2.15,140.0
515.0,-40.0,1.94,88.0
515.0,-45.0,1.77,59.0
515.0,-50.0,1.73,54.0
515.0,-55.0,1.74,55.0
515.0,-60.0,1.82,66.0
515.0,-65.0,1.9,79.0
515.0,-70.0,1.96,92.0
515.0,-75.0,2.02,104.0
515.0,-80.0,2.06,115.0
515.0,-85.0,2.09,123.0
515.0,-90.0,2.1,125.0
515.0,-95.0,2.1,125.0
515.0,-100.0,2.1,125.0
515.0,-105.0,2.11,128.0
515.0,-110.0,2.12,133.0
515.0,-115.0,2.14,139.0
515.0,-120.0,2.16,146.0
515.0,-125.0,2.18,152.0
515.0,-130.0,2.2,158.0
515.0,-135.0,2.21,164.0
515.0,-140.0,2.23,171.0
515.0,-145.0,2.25,178.0
515.0,-150.0,2.27,185.0
515.0,-155.0,2.28,191.0
515.0,-160.0,2.29,197.0
515.0,-165.0,2.3,200.0
515.0,-170.0,2.3,200.0
515.0,-175.0,2.3,200.0
515.0,-180.0,2.3,200.0
515.0,-185.0,2.3,200.0
515.0,-190.0,2.3,200.0
515.0,-195.0,2.3,200.0
515.0,-200.0,2.3,200.0
520.0,0.0,1.96,92.0
520.0,-5.0,2.04,109.0
520.0,-10.0,2.15,142.0
520.0,-15.0,2.24,173.0
520.0,-20.0,2.27,186.0
520.0,-25.0,2.26,182.0
520.0,-30.0,2.25,176.0
520.0,-35.0,2.16,145.0
520.0,-40.0,1.95,90.0
520.0,-45.0,1.77,59.0
520.0,-50.0,1.73,54.0
520.0,-55.0,1.74,55.0
520.0,-60.0,1.82,66.0
520.0,-65.0,1.89,78.0
520.0,-70.0,1.95,90.0
520.0,-75.0,2.0,100.0
520.0,-80.0,2.04,110.0
520.0,-85.0,2.08,119.0
520.0,-90.0,2.09,124.0
520.0,-95.0,2.1,125.0
520.0,-100.0,2.1,125.0
520.0,-105.0,2.1,126.0
520.0,-110.0,2.12,131.0
520.0,-115.0,2.14,137.0
520.0,-120.0,2.16,144.0
520.0,-125.0,2.18,151.0
520.0,-130.0,2.2,158.0
520.0,-135.0,2.22,165.0
520.0,-140.0,2.23,171.0
520.0,-145.0,2.25,178.0
520.0,-150.0,2.27,185.0
520.0,-155.0,2.28,192.0
520.0,-160.0,2.29,197.0
520.0,-165.0,2.3,200.0
520.0,-170.0,2.3,200.0
520.0,-175.0,2.3,200.0
520.0,-180.0,2.3,200.0
520.0,-185.0,2.3,200.0
520.0,-190.0,2.3,200.0
520.0,-195.0,2.3,200.0
520.0,-200.0,2.3,200.0
525.0,0.0,1.96,92.0
525.0,-5.0,2.04,109.0
525.0,-10.0,2.15,142.0
525.0,-15.0,2.24,173.0
525.0,-20.0,2.27,188.0
525.0,-25.0,2.27,186.0
525.0,-30.0,2.26,183.0
525.0,-35.0,2.18,151.0
525.0,-40.0,1.96,92.0
525.0,-45.0,1.77,59.0
525.0,-50.0,1.73,54.0
525.0,-55.0,1.74,55.0
525.0,-60.0,1.82,66.0
525.0,-65.0,1.9,79.0
525.0,-70.0,1.95,89.0
525.0,-75.0,1.99,98.0
525.0,-80.0,2.03,107.0
525.0,-85.0,2.06,116.0
525.0,-90.0,2.09,123.0
525.0,-95.0,2.1,125.0
525.0,-100.0,2.1,125.0
525.0,-105.0,2.1,125.0
525.0,-110.0,2.11,128.0
525.0,-115.0,2.13,134.0
525.0,-120.0,2.15,142.0
525.0,-125.0,2.17,149.0
525.0,-130.0,2.2,157.0
525.0,-135.0,2.21,164.0
525.0,-140.0,2.23,171.0
525.0,-145.0,2.25,178.0
525.0,-150.0,2.27,185.0
525.0,-155.0,2.28,192.0
525.0,-160.0,2.29,197.0
525.0,-165.0,2.3,200.0
525.0,-170.0,2.3,200.0
525.0,-175.0,2.3,200.0
525.0,-180.0,2.3,200.0
525.0,-185.0,2.3,200.0
525.0,-190.0,2.3,200.0
525.0,-195.0,2.3,200.0
525.0,-200.0,2.3,200.0
530.0,0.0,1.96,92.0
530.0,-5.0,2.04,109.0
530.0,-10.0,2.15,142.0
530.0,-15.0,2.24,174.0
530.0,-20.0,2.27,188.0
530.0,-25.0,2.27,188.0
530.0,-30.0,2.27,187.0
530.0,-35.0,2.2,157.0
530.0,-40.0,1.98,95.0
530.0,-45.0,1.77,59.0
530.0,-50.0,1.73,54.0
530.0,-55.0,1.75,56.0
530.0,-60.0,1.83,67.0
530.0,-65.0,1.9,80.0
530.0,-70.0,1.96,91.0
530.0,-75.0,2.0,99.0
530.0,-80.0,2.03,107.0
530.0,-85.0,2.06,116.0
530.0,-90.0,2.09,123.0
530.0,-95.0,2.1,125.0
530.0,-100.0,2.1,125.0
530.0,-105.0,2.1,125.0
530.0,-110.0,2.1,127.0
530.0,-115.0,2.12,133.0
530.0,-120.0,2.15,140.0
530.0,-125.0,2.17,148.0
530.0,-130.0,2.19,156.0
530.0,-135.0,2.21,163.0
530.0,-140.0,2.23,170.0
530.0,-145.0,2.25,178.0
530.0,-150.0,2.27,185.0
530.0,-155.0,2.28,192.0
530.0,-160.0,2.3,198.0
530.0,-165.0,2.3,200.0
530.0,-170.0,2.3,200.0
530.0,-175.0,2.3,200.0
530.0,-180.0,2.3,200.0
530.0,-185.0,2.3,200.0
530.0,-190.0,2.3,200.0
530.0,-195.0,2.3,200.0
530.0,-200.0,2.3,200.0
535.0,0.0,1.96,92.0
535.0,-5.0,2.04,109.0
535.0,-10.0,2.16,143.0
535.0,-15.0,2.25,176.0
535.0,-20.0,2.28,190.0
535.0,-25.0,2.27,188.0
535.0,-30.0,2.27,188.0
535.0,-35.0,2.2,158.0
535.0,-40.0,1.98,96.0
535.0,-45.0,1.78,60.0
535.0,-50.0,1.73,54.0
535.0,-55.0,1.75,56.0
535.0,-60.0,1.83,68.0
535.0,-65.0,1.91,82.0
535.0,-70.0,1.97,93.0
535.0,-75.0,2.01,102.0
535.0,-80.0,2.05,111.0
535.0,-85.0,2.08,119.0
535.0,-90.0,2.09,124.0
535.0,-95.0,2.1,125.0
535.0,-100.0,2.1,125.0
535.0,-105.0,2.1,125.0
535.0,-110.0,2.1,127.0
535.0,-115.0,2.12,132.0
535.0,-120.0,2.14,139.0
535.0,-125.0,2.17,147.0
535.0,-130.0,2.19,155.0
535.0,-135.0,2.21,162.0
535.0,-140.0,2.23,170.0
535.0,-145.0,2.25,177.0
535.0,-150.0,2.26,184.0
535.0,-155.0,2.28,191.0
535.0,-160.0,2.29,197.0
535.0,-165.0,2.3,200.0
535.0,-170.0,2.3,200.0
535.0,-175.0,2.3,200.0
535.0,-180.0,2.3,200.0
535.0,-185.0,2.3,200.0
535.0,-190.0,2.3,200.0
535.0,-195.0,2.3,200.0
535.0,-200.0,2.3,200.0
540.0,0.0,1.96,92.0
540.0,-5.0,2.04,110.0
540.0,-10.0,2.17,147.0
540.0,-15.0,2.26,183.0
540.0,-20.0,2.29,196.0
540.0,-25.0,2.28,190.0
540.0,-30.0,2.27,188.0
540.0,-35.0,2.2,159.0
540.0,-40.0,1.98,96.0
540.0,-45.0,1.78,60.0
540.0,-50.0,1.73,54.0
540.0,-55.0,1.75,56.0
540.0,-60.0,1.83,68.0
540.0,-65.0,1.91,82.0
540.0,-70.0,1.98,95.0
540.0,-75.0,2.02,105.0
540.0,-80.0,2.06,115.0
540.0,-85.0,2.09,123.0
540.0,-90.0,2.1,125.0
540.0,-95.0,2.1,125.0
540.0,-100.0,2.1,125.0
540.0,-105.0,2.1,125.0
540.0,-110.0,2.1,127.0
540.0,-115.0,2.12,133.0
540.0,-120.0,2.14,139.0
540.0,-125.0,2.16,146.0
540.0,-130.0,2.19,154.0
540.0,-135.0,2.21,162.0
540.0,-140.0,2.23,169.0
540.0,-145.0,2.25,176.0
540.0,-150.0,2.26,183.0
540.0,-155.0,2.28,190.0
540.0,-160.0,2.29,197.0
540.0,-165.0,2.3,200.0
540.0,-170.0,2.3,200.0
540.0,-175.0,2.3,200.0
540.0,-180.0,2.3,200.0
540.0,-185.0,2.3,200.0
540.0,-190.0,2.3,200.0
540.0,-195.0,2.3,200.0
540.0,-200.0,2.3,200.0
545.0,0.0,1.96,92.0
545.0,-5.0,2.05,111.0
545.0,-10.0,2.18,151.0
545.0,-15.0,2.27,188.0
545.0,-20.0,2.31,202.0
545.0,-25.0,2.29,195.0
545.0,-30.0,2.28,189.0
545.0,-35.0,2.2,159.0
545.0,-40.0,1.98,96.0
545.0,-45.0,1.78,60.0
545.0,-50.0,1.73,54.0
545.0,-55.0,1.75,56.0
545.0,-60.0,1.83,68.0
545.0,-65.0,1.91,82.0
545.0,-70.0,1.98,95.0
545.0,-75.0,2.03,107.0
545.0,-80.0,2.07,118.0
545.0,-85.0,2.09,124.0
545.0,-90.0,2.1,125.0
545.0,-95.0,2.1,125.0
545.0,-100.0,2.1,125.0
545.0,-105.0,2.1,125.0
545.0,-110.0,2.11,128.0
545.0,-115.0,2.12,133.0
545.0,-120.0,2.15,140.0
545.0,-125.0,2.16,146.0
545.0,-130.0,2.18,153.0
545.0,-135.0,2.21,161.0
545.0,-140.0,2.23,168.0
545.0,-145.0,2.24,175.0
545.0,-150.0,2.26,182.0
545.0,-155.0,2.28,189.0
545.0,-160.0,2.29,196.0
545.0,-165.0,2.3,200.0
545.0,-170.0,2.3,200.0
545.0,-175.0,2.3,200.0
545.0,-180.0,2.3,200.0
545.0,-185.0,2.3,200.0
545.0,-190.0,2.3,200.0
545.0,-195.0,2.3,200.0
545.0,-200.0,2.3,200.0
550.0,0.0,1.93,86.0
550.0,-5.0,2.0,101.0
550.0,-10.0,2.13,136.0
550.0,-15.0,2.24,174.0
550.0,-20.0,2.29,193.0
550.0,-25.0,2.28,191.0
550.0,-30.0,2.26,184.0
550.0,-35.0,2.19,155.0
550.0,-40.0,1.98,96.0
550.0,-45.0,1.78,60.0
550.0,-50.0,1.73,54.0
550.0,-55.0,1.75,56.0
550.0,-60.0,1.83,68.0
550.0,-65.0,1.91,82.0
550.0,-70.0,1.98,96.0
550.0,-75.0,2.03,108.0
550.0,-80.0,2.08,119.0
550.0,-85.0,2.1,125.0
550.0,-90.0,2.1,125.0
550.0,-95.0,2.1,125.0
550.0,-100.0,2.1,125.0
550.0,-105.0,2.1,125.0
550.0,-110.0,2.11,128.0
550.0,-115.0,2.12,133.0
550.0,-120.0,2.15,140.0
550.0,-125.0,2.16,146.0
550.0,-130.0,2.18,153.0
550.0,-135.0,2.2,160.0
550.0,-140.0,2.22,167.0
550.0,-145.0,2.24,174.0
550.0,-150.0,2.26,181.0
550.0,-155.0,2.27,188.0
550.0,-160.0,2.29,195.0
550.0,-165.0,2.3,199.0
550.0,-170.0,2.3,200.0
550.0,-175.0,2.3,200.0
550.0,-180.0,2.3,200.0
550.0,-185.0,2.3,200.0
550.0,-190.0,2.3,200.0
550.0,-195.0,2.3,200.0
550.0,-200.0,2.3,200.0
555.0,0.0,1.91,81.0
555.0,-5.0,1.94,88.0
555.0,-10.0,2.05,111.0
555.0,-15.0,2.16,143.0
555.0,-20.0,2.22,167.0
555.0,-25.0,2.24,174.0
555.0,-30.0,2.24,172.0
555.0,-35.0,2.16,145.0
555.0,-40.0,1.96,92.0
555.0,-45.0,1.78,60.0
555.0,-50.0,1.73,54.0
555.0,-55.0,1.75,56.0
555.0,-60.0,1.83,68.0
555.0,-65.0,1.91,82.0
555.0,-70.0,1.98,96.0
555.0,-75.0,2.04,109.0
555.0,-80.0,2.08,120.0
555.0,-85.0,2.1,125.0
555.0,-90.0,2.1,125.0
555.0,-95.0,2.1,125.0
555.0,-100.0,2.1,125.0
555.0,-105.0,2.1,125.0
555.0,-110.0,2.1,127.0
555.0,-115.0,2.12,133.0
555.0,-120.0,2.15,140.0
555.0,-125.0,2.16,146.0
555.0,-130.0,2.18,153.0
555.0,-135.0,2.2,159.0
555.0,-140.0,2.22,166.0
555.0,-145.0,2.24,173.0
555.0,-150.0,2.26,180.0
555.0,-155.0,2.27,187.0
555.0,-160.0,2.29,194.0
555.0,-165.0,2.3,199.0
555.0,-170.0,2.3,200.0
555.0,-175.0,2.3,200.0
555.0,-180.0,2.3,200.0
555.0,-185.0,2.3,200.0
555.0,-190.0,2.3,200.0
555.0,-195.0,2.3,200.0
555.0,-200.0,2.3,200.0
560.0,0.0,1.91,81.0
560.0,-5.0,1.93,86.0
560.0,-10.0,2.0,99.0
560.0,-15.0,2.07,118.0
560.0,-20.0,2.13,136.0
560.0,-25.0,2.17,147.0
560.0,-30.0,2.19,154.0
560.0,-35.0,2.13,134.0
560.0,-40.0,1.95,89.0
560.0,-45.0,1.79,61.0
560.0,-50.0,1.74,55.0
560.0,-55.0,1.75,56.0
560.0,-60.0,1.83,67.0
560.0,-65.0,1.91,82.0
560.0,-70.0,1.98,96.0
560.0,-75.0,2.04,109.0
560.0,-80.0,2.08,120.0
560.0,-85.0,2.1,125.0
560.0,-90.0,2.1,125.0
560.0,-95.0,2.1,125.0
560.0,-100.0,2.1,125.0
560.0,-105.0,2.1,125.0
560.0,-110.0,2.1,127.0
560.0,-115.0,2.12,133.0
560.0,-120.0,2.14,139.0
560.0,-125.0,2.16,146.0
560.0,-130.0,2.18,153.0
560.0,-135.0,2.2,159.0
560.0,-140.0,2.22,165.0
560.0,-145.0,2.24,172.0
560.0,-150.0,2.25,178.0
560.0,-155.0,2.27,185.0
560.0,-160.0,2.28,192.0
560.0,-165.0,2.3,198.0
560.0,-170.0,2.3,200.0
560.0,-175.0,2.3,200.0
560.0,-180.0,2.3,200.0
560.0,-185.0,2.3,200.0
560.0,-190.0,2.3,200.0
560.0,-195.0,2.3,200.0
560.0,-200.0,2.3,200.0
565.0,0.0,1.91,81.0
565.0,-5.0,1.93,86.0
565.0,-10.0,1.99,97.0
565.0,-15.0,2.02,105.0
565.0,-20.0,2.05,111.0
565.0,-25.0,2.08,120.0
565.0,-30.0,2.12,131.0
565.0,-35.0,2.08,121.0
565.0,-40.0,1.93,85.0
565.0,-45.0,1.79,61.0
565.0,-50.0,1.74,55.0
565.0,-55.0,1.75,56.0
565.0,-60.0,1.83,67.0
565.0,-65.0,1.91,82.0
565.0,-70.0,1.98,95.0
565.0,-75.0,2.03,107.0
565.0,-80.0,2.07,117.0
565.0,-85.0,2.09,123.0
565.0,-90.0,2.1,125.0
565.0,-95.0,2.1,125.0
565.0,-100.0,2.1,125.0
565.0,-105.0,2.1,125.0
565.0,-110.0,2.1,127.0
565.0,-115.0,2.12,133.0
565.0,-120.0,2.14,139.0
565.0,-125.0,2.16,146.0
565.0,-130.0,2.18,153.0
565.0,-135.0,2.2,159.0
565.0,-140.0,2.22,165.0
565.0,-145.0,2.23,171.0
565.0,-150.0,2.25,177.0
565.0,-155.0,2.26,184.0
565.0,-160.0,2.28,191.0
565.0,-165.0,2.29,197.0
565.0,-170.0,2.3,200.0
565.0,-175.0,2.3,200.0
565.0,-180.0,2.3,200.0
565.0,-185.0,2.3,200.0
565.0,-190.0,2.3,200.0
565.0,-195.0,2.3,200.0
565.0,-200.0,2.3,200.0
570.0,0.0,1.91,81.0
570.0,-5.0,1.93,85.0
570.0,-10.0,1.96,92.0
570.0,-15.0,1.97,94.0
570.0,-20.0,1.98,95.0
570.0,-25.0,2.0,100.0
570.0,-30.0,2.02,105.0
570.0,-35.0,1.98,96.0
570.0,-40.0,1.88,75.0
570.0,-45.0,1.79,61.0
570.0,-50.0,1.74,55.0
570.0,-55.0,1.74,55.0
570.0,-60.0,1.82,66.0
570.0,-65.0,1.91,82.0
570.0,-70.0,1.97,94.0
570.0,-75.0,2.01,102.0
570.0,-80.0,2.05,111.0
570.0,-85.0,2.08,119.0
570.0,-90.0,2.09,124.0
570.0,-95.0,2.1,125.0
570.0,-100.0,2.1,125.0
570.0,-105.0,2.1,125.0
570.0,-110.0,2.11,128.0
570.0,-115.0,2.12,133.0
570.0,-120.0,2.14,139.0
570.0,-125.0,2.16,146.0
570.0,-130.0,2.18,153.0
570.0,-135.0,2.2,159.0
570.0,-140.0,2.22,165.0
570.0,-145.0,2.23,171.0
570.0,-150.0,2.25,177.0
570.0,-155.0,2.26,183.0
570.0,-160.0,2.28,190.0
570.0,-165.0,2.29,196.0
570.0,-170.0,2.3,200.0
570.0,-175.0,2.3,200.0
570.0,-180.0,2.3,200.0
570.0,-185.0,2.3,200.0
570.0,-190.0,2.3,200.0
570.0,-195.0,2.3,200.0
570.0,-200.0,2.3,200.0
575.0,0.0,1.9,79.0
575.0,-5.0,1.9,80.0
575.0,-10.0,1.91,82.0
575.0,-15.0,1.91,82.0
575.0,-20.0,1.91,82.0
575.0,-25.0,1.92,83.0
575.0,-30.0,1.92,83.0
575.0,-35.0,1.88,75.0
575.0,-40.0,1.82,66.0
575.0,-45.0,1.78,60.0
575.0,-50.0,1.75,56.0
575.0,-55.0,1.74,55.0
575.0,-60.0,1.81,65.0
575.0,-65.0,1.91,81.0
575.0,-70.0,1.97,93.0
575.0,-75.0,2.0,100.0
575.0,-80.0,2.03,108.0
575.0,-85.0,2.06,116.0
575.0,-90.0,2.09,123.0
575.0,-95.0,2.1,125.0
575.0,-100.0,2.1,125.0
575.0,-105.0,2.1,126.0
575.0,-110.0,2.11,129.0
575.0,-115.0,2.13,134.0
575.0,-120.0,2.15,140.0
575.0,-125.0,2.16,146.0
575.0,-130.0,2.18,153.0
575.0,-135.0,2.2,159.0
575.0,-140.0,2.22,165.0
575.0,-145.0,2.23,171.0
575.0,-150.0,2.25,177.0
575.0,-155.0,2.26,183.0
575.0,-160.0,2.28,189.0
575.0,-165.0,2.29,196.0
575.0,-170.0,2.3,199.0
575.0,-175.0,2.3,200.0
575.0,-180.0,2.3,200.0
575.0,-185.0,2.3,200.0
575.0,-190.0,2.3,200.0
575.0,-195.0,2.3,200.0
575.0,-200.0,2.3,200.0
580.0,0.0,1.88,76.0
580.0,-5.0,1.88,76.0
580.0,-10.0,1.88,75.0
580.0,-15.0,1.88,75.0
580.0,-20.0,1.88,75.0
580.0,-25.0,1.88,75.0
580.0,-30.0,1.87,74.0
580.0,-35.0,1.85,70.0
580.0,-40.0,1.81,65.0
580.0,-45.0,1.79,61.0
580.0,-50.0,1.75,56.0
580.0,-55.0,1.74,55.0
580.0,-60.0,1.81,65.0
580.0,-65.0,1.91,81.0
580.0,-70.0,1.97,93.0
580.0,-75.0,2.0,101.0
580.0,-80.0,2.04,109.0
580.0,-85.0,2.07,117.0
580.0,-90.0,2.09,123.0
580.0,-95.0,2.1,125.0
580.0,-100.0,2.1,125.0
580.0,-105.0,2.1,127.0
580.0,-110.0,2.12,132.0
580.0,-115.0,2.14,137.0
580.0,-120.0,2.15,142.0
580.0,-125.0,2.17,147.0
580.0,-130.0,2.18,153.0
580.0,-135.0,2.2,159.0
580.0,-140.0,2.22,165.0
580.0,-145.0,2.23,171.0
580.0,-150.0,2.25,178.0
580.0,-155.0,2.26,184.0
580.0,-160.0,2.28,191.0
580.0,-165.0,2.29,197.0
580.0,-170.0,2.3,200.0
580.0,-175.0,2.3,200.0
580.0,-180.0,2.3,200.0
580.0,-185.0,2.3,200.0
580.0,-190.0,2.3,200.0
580.0,-195.0,2.3,200.0
580.0,-200.0,2.3,200.0
585.0,0.0,1.88,75.0
585.0,-5.0,1.88,75.0
585.0,-10.0,1.88,75.0
585.0,-15.0,1.88,75.0
585.0,-20.0,1.88,75.0
585.0,-25.0,1.88,75.0
585.0,-30.0,1.87,74.0
585.0,-35.0,1.85,70.0
585.0,-40.0,1.81,65.0
585.0,-45.0,1.79,61.0
585.0,-50.0,1.74,55.0
585.0,-55.0,1.74,55.0
585.0,-60.0,1.82,66.0
585.0,-65.0,1.91,81.0
585.0,-70.0,1.97,94.0
585.0,-75.0,2.02,104.0
585.0,-80.0,2.05,113.0
585.0,-85.0,2.08,121.0
585.0,-90.0,2.1,125.0
585.0,-95.0,2.1,125.0
585.0,-100.0,2.1,126.0
585.0,-105.0,2.11,129.0
585.0,-110.0,2.12,133.0
585.0,-115.0,2.14,138.0
585.0,-120.0,2.15,142.0
585.0,-125.0,2.17,147.0
585.0,-130.0,2.18,153.0
585.0,-135.0,2.2,160.0
585.0,-140.0,2.23,168.0
585.0,-145.0,2.24,174.0
585.0,-150.0,2.26,181.0
585.0,-155.0,2.27,188.0
585.0,-160.0,2.29,195.0
585.0,-165.0,2.3,199.0
585.0,-170.0,2.3,200.0
585.0,-175.0,2.3,200.0
585.0,-180.0,2.3,200.0
585.0,-185.0,2.3,200.0
585.0,-190.0,2.3,200.0
585.0,-195.0,2.3,200.0
585.0,-200.0,2.3,200.0
590.0,0.0,1.88,75.0
590.0,-5.0,1.88,75.0
590.0,-10.0,1.88,75.0
590.0,-15.0,1.88,75.0
590.0,-20.0,1.88,75.0
590.0,-25.0,1.88,75.0
590.0,-30.0,1.87,74.0
590.0,-35.0,1.85,71.0
590.0,-40.0,1.82,66.0
590.0,-45.0,1.79,61.0
590.0,-50.0,1.74,55.0
590.0,-55.0,1.74,55.0
590.0,-60.0,1.82,66.0
590.0,-65.0,1.91,82.0
590.0,-70.0,1.98,95.0
590.0,-75.0,2.03,106.0
590.0,-80.0,2.07,117.0
590.0,-85.0,2.09,123.0
590.0,-90.0,2.1,125.0
590.0,-95.0,2.1,125.0
590.0,-100.0,2.1,126.0
590.0,-105.0,2.11,128.0
590.0,-110.0,2.12,131.0
590.0,-115.0,2.13,135.0
590.0,-120.0,2.14,139.0
590.0,-125.0,2.16,144.0
590.0,-130.0,2.18,152.0
590.0,-135.0,2.21,162.0
590.0,-140.0,2.23,171.0
590.0,-145.0,2.25,179.0
590.0,-150.0,2.27,186.0
590.0,-155.0,2.29,193.0
590.0,-160.0,2.3,198.0
590.0,-165.0,2.3,200.0
590.0,-170.0,2.3,200.0
590.0,-175.0,2.3,200.0
590.0,-180.0,2.3,200.0
590.0,-185.0,2.3,200.0
590.0,-190.0,2.3,200.0
590.0,-195.0,2.3,200.0
590.0,-200.0,2.3,200.0
595.0,0.0,1.88,75.0
595.0,-5.0,1.88,75.0
595.0,-10.0,1.88,75.0
595.0,-15.0,1.88,75.0
595.0,-20.0,1.88,75.0
595.0,-25.0,1.88,75.0
595.0,-30.0,1.87,74.0
595.0,-35.0,1.85,70.0
595.0,-40.0,1.82,66.0
595.0,-45.0,1.79,61.0
595.0,-50.0,1.74,55.0
595.0,-55.0,1.74,55.0
595.0,-60.0,1.82,66.0
595.0,-65.0,1.91,82.0
595.0,-70.0,1.98,95.0
595.0,-75.0,2.03,107.0
595.0,-80.0,2.08,119.0
595.0,-85.0,2.1,125.0
595.0,-90.0,2.1,125.0
595.0,-95.0,2.1,125.0
595.0,-100.0,2.1,125.0
595.0,-105.0,2.1,125.0
595.0,-110.0,2.1,127.0
595.0,-115.0,2.11,129.0
595.0,-120.0,2.13,134.0
595.0,-125.0,2.15,141.0
595.0,-130.0,2.18,152.0
595.0,-135.0,2.21,162.0
595.0,-140.0,2.24,173.0
595.0,-145.0,2.26,183.0
595.0,-150.0,2.28,191.0
595.0,-155.0,2.29,197.0
595.0,-160.0,2.3,200.0
595.0,-165.0,2.3,200.0
595.0,-170.0,2.3,200.0
595.0,-175.0,2.3,200.0
595.0,-180.0,2.3,200.0
595.0,-185.0,2.3,200.0
595.0,-190.0,2.3,200.0
595.0,-195.0,2.3,200.0
595.0,-200.0,2.3,200.0
600.0,0.0,1.88,75.0
600.0,-5.0,1.88,75.0
600.0,-10.0,1.88,75.0
600.0,-15.0,1.88,75.0
600.0,-20.0,1.88,75.0
600.0,-25.0,1.88,75.0
600.0,-30.0,1.87,74.0
600.0,-35.0,1.85,70.0
600.0,-40.0,1.82,66.0
600.0,-45.0,1.79,61.0
600.0,-50.0,1.74,55.0
600.0,-55.0,1.75,56.0
600.0,-60.0,1.82,66.0
600.0,-65.0,1.91,82.0
600.0,-70.0,1.98,96.0
600.0,-75.0,2.03,108.0
600.0,-80.0,2.08,120.0
600.0,-85.0,2.1,125.0
600.0,-90.0,2.1,125.0
600.0,-95.0,2.1,125.0
600.0,-100.0,2.1,125.0
600.0,-105.0,2.1,125.0
600.0,-110.0,2.1,125.0
600.0,-115.0,2.1,126.0
600.0,-120.0,2.12,131.0
600.0,-125.0,2.15,141.0
600.0,-130.0,2.18,152.0
600.0,-135.0,2.21,163.0
600.0,-140.0,2.24,174.0
600.0,-145.0,2.27,185.0
600.0,-150.0,2.29,194.0
600.0,-155.0,2.3,199.0
600.0,-160.0,2.3,200.0
