#X,Z,log_Rho,Rho
280.0,-60.4,2.3,200.0
282.5,0.0,1.88,75.0
282.5,-1.51,1.88,75.0
282.5,-3.02,1.88,76.0
282.5,-4.53,1.88,76.0
282.5,-6.04,1.88,75.0
282.5,-7.55,1.87,74.0
282.5,-9.06,1.85,70.0
282.5,-10.57,1.83,67.0
282.5,-12.08,1.8,63.0
282.5,-13.59,1.77,59.0
282.5,-15.1,1.73,54.0
282.5,-16.61,1.75,56.0
282.5,-18.12,1.83,67.0
282.5,-19.63,1.91,81.0
282.5,-21.14,1.96,92.0
282.5,-22.65,2.0,101.0
282.5,-24.16,2.04,109.0
282.5,-25.67,2.07,117.0
282.5,-27.18,2.09,123.0
282.5,-28.69,2.1,125.0
282.5,-30.2,2.1,125.0
282.5,-31.71,2.1,125.0
282.5,-33.22,2.1,125.0
282.5,-34.73,2.1,125.0
282.5,-36.24,2.12,131.0
282.5,-37.75,2.16,143.0
282.5,-39.26,2.19,154.0
282.5,-40.77,2.21,163.0
282.5,-42.28,2.23,170.0
282.5,-43.79,2.25,177.0
282.5,-45.3,2.26,184.0
282.5,-46.81,2.28,191.0
282.5,-48.32,2.29,196.0
282.5,-49.83,2.3,199.0
282.5,-51.34,2.3,200.0
282.5,-52.85,2.3,200.0
282.5,-54.36,2.3,200.0
282.5,-55.87,2.3,200.0
282.5,-57.38,2.3,200.0
282.5,-58.89,2.3,200.0
282.5,-60.4,2.3,200.0
285.0,0.0,1.9,80.0
285.0,-1.51,1.91,82.0
285.0,-3.02,1.94,87.0
285.0,-4.53,1.94,88.0
285.0,-6.04,1.92,84.0
285.0,-7.55,1.9,79.0
285.0,-9.06,1.87,74.0
285.0,-10.57,1.84,69.0
285.0,-12.08,1.81,64.0
285.0,-13.59,1.79,61.0
285.0,-15.1,1.78,60.0
285.0,-16.61,1.79,62.0
285.0,-18.12,1.84,69.0
285.0,-19.63,1.9,79.0
285.0,-21.14,1.96,91.0
285.0,-22.65,2.0,101.0
285.0,-24.16,2.05,111.0
285.0,-25.67,2.08,120.0
285.0,-27.18,2.1,125.0
285.0,-28.69,2.1,125.0
285.0,-30.2,2.1,125.0
285.0,-31.71,2.1,125.0
285.0,-33.22,2.1,125.0
285.0,-34.73,2.1,127.0
285.0,-36.24,2.13,134.0
285.0,-37.75,2.15,142.0
285.0,-39.26,2.18,152.0
285.0,-40.77,2.21,161.0
285.0,-42.28,2.23,168.0
285.0,-43.79,2.24,174.0
285.0,-45.3,2.26,181.0
285.0,-46.81,2.27,187.0
285.0,-48.32,2.29,194.0
285.0,-49.83,2.3,199.0
285.0,-51.34,2.3,200.0
285.0,-52.85,2.3,200.0
285.0,-54.36,2.3,200.0
285.0,-55.87,2.3,200.0
285.0,-57.38,2.3,200.0
285.0,-58.89,2.3,200.0
285.0,-60.4,2.3,200.0
287.5,0.0,1.93,85.0
287.5,-1.51,1.96,92.0
287.5,-3.02,2.02,105.0
287.5,-4.53,2.05,111.0
287.5,-6.04,2.03,106.0
287.5,-7.55,2.0,99.0
287.5,-9.06,1.96,92.0
287.5,-10.57,1.92,84.0
287.5,-12.08,1.85,71.0
287.5,-13.59,1.81,64.0
287.5,-15.1,1.83,68.0
287.5,-16.61,1.85,71.0
287.5,-18.12,1.87,74.0
287.5,-19.63,1.91,81.0
287.5,-21.14,1.95,90.0
287.5,-22.65,2.0,101.0
287.5,-24.16,2.05,112.0
287.5,-25.67,2.08,121.0
287.5,-27.18,2.1,125.0
287.5,-28.69,2.1,125.0
287.5,-30.2,2.1,125.0
287.5,-31.71,2.1,125.0
287.5,-33.22,2.1,126.0
287.5,-34.73,2.12,131.0
287.5,-36.24,2.14,138.0
287.5,-37.75,2.16,144.0
287.5,-39.26,2.18,152.0
287.5,-40.77,2.2,160.0
287.5,-42.28,2.22,166.0
287.5,-43.79,2.24,173.0
287.5,-45.3,2.25,179.0
287.5,-46.81,2.27,186.0
287.5,-48.32,2.29,193.0
287.5,-49.83,2.3,198.0
287.5,-51.34,2.3,200.0
287.5,-52.85,2.3,200.0
287.5,-54.36,2.3,200.0
287.5,-55.87,2.3,200.0
287.5,-57.38,2.3,200.0
287.5,-58.89,2.3,200.0
287.5,-60.4,2.3,200.0
290.0,0.0,1.94,88.0
290.0,-1.51,2.0,99.0
290.0,-3.02,2.08,120.0
290.0,-4.53,2.13,134.0
290.0,-6.04,2.14,137.0
290.0,-7.55,2.12,132.0
290.0,-9.06,2.1,127.0
290.0,-10.57,2.04,110.0
290.0,-12.08,1.9,79.0
290.0,-13.59,1.81,65.0
290.0,-15.1,1.85,70.0
290.0,-16.61,1.87,74.0
290.0,-18.12,1.89,78.0
290.0,-19.63,1.92,84.0
290.0,-21.14,1.96,92.0
290.0,-22.65,2.01,103.0
290.0,-24.16,2.06,114.0
290.0,-25.67,2.09,122.0
290.0,-27.18,2.1,125.0
290.0,-28.69,2.1,125.0
290.0,-30.2,2.1,125.0
290.0,-31.71,2.1,125.0
290.0,-33.22,2.1,127.0
290.0,-34.73,2.12,132.0
290.0,-36.24,2.14,139.0
290.0,-37.75,2.16,146.0
290.0,-39.26,2.18,153.0
290.0,-40.77,2.2,160.0
290.0,-42.28,2.22,166.0
290.0,-43.79,2.24,173.0
290.0,-45.3,2.25,179.0
290.0,-46.81,2.27,186.0
290.0,-48.32,2.28,192.0
290.0,-49.83,2.3,198.0
290.0,-51.34,2.3,200.0
290.0,-52.85,2.3,200.0
290.0,-54.36,2.3,200.0
290.0,-55.87,2.3,200.0
290.0,-57.38,2.3,200.0
290.0,-58.89,2.3,200.0
290.0,-60.4,2.3,200.0
292.5,0.0,1.96,92.0
292.5,-1.51,2.03,107.0
292.5,-3.02,2.13,135.0
292.5,-4.53,2.2,157.0
292.5,-6.04,2.22,167.0
292.5,-7.55,2.22,166.0
292.5,-9.06,2.21,164.0
292.5,-10.57,2.14,138.0
292.5,-12.08,1.94,88.0
292.5,-13.59,1.82,66.0
292.5,-15.1,1.85,70.0
292.5,-16.61,1.88,75.0
292.5,-18.12,1.9,80.0
292.5,-19.63,1.93,85.0
292.5,-21.14,1.97,93.0
292.5,-22.65,2.02,104.0
292.5,-24.16,2.06,114.0
292.5,-25.67,2.09,122.0
292.5,-27.18,2.1,125.0
292.5,-28.69,2.1,125.0
292.5,-30.2,2.1,125.0
292.5,-31.71,2.1,125.0
292.5,-33.22,2.1,127.0
292.5,-34.73,2.12,131.0
292.5,-36.24,2.14,138.0
292.5,-37.75,2.16,146.0
292.5,-39.26,2.19,154.0
292.5,-40.77,2.21,161.0
292.5,-42.28,2.22,167.0
292.5,-43.79,2.24,173.0
292.5,-45.3,2.25,179.0
292.5,-46.81,2.27,185.0
292.5,-48.32,2.28,192.0
292.5,-49.83,2.3,198.0
292.5,-51.34,2.3,200.0
292.5,-52.85,2.3,200.0
292.5,-54.36,2.3,200.0
292.5,-55.87,2.3,200.0
292.5,-57.38,2.3,200.0
292.5,-58.89,2.3,200.0
292.5,-60.4,2.3,200.0
295.0,0.0,1.96,92.0
295.0,-1.51,2.04,109.0
295.0,-3.02,2.16,143.0
295.0,-4.53,2.23,171.0
295.0,-6.04,2.26,184.0
295.0,-7.55,2.27,185.0
295.0,-9.06,2.27,186.0
295.0,-10.57,2.19,156.0
295.0,-12.08,1.98,95.0
295.0,-13.59,1.82,66.0
295.0,-15.1,1.85,71.0
295.0,-16.61,1.88,76.0
295.0,-18.12,1.91,81.0
295.0,-19.63,1.93,86.0
295.0,-21.14,1.97,94.0
295.0,-22.65,2.01,103.0
295.0,-24.16,2.05,112.0
295.0,-25.67,2.08,121.0
295.0,-27.18,2.1,125.0
295.0,-28.69,2.1,125.0
295.0,-30.2,2.1,125.0
295.0,-31.71,2.1,125.0
295.0,-33.22,2.1,126.0
295.0,-34.73,2.12,131.0
295.0,-36.24,2.14,139.0
295.0,-37.75,2.17,147.0
295.0,-39.26,2.19,155.0
295.0,-40.77,2.21,162.0
295.0,-42.28,2.23,168.0
295.0,-43.79,2.24,174.0
295.0,-45.3,2.26,180.0
295.0,-46.81,2.27,186.0
295.0,-48.32,2.28,192.0
295.0,-49.83,2.3,198.0
295.0,-51.34,2.3,200.0
295.0,-52.85,2.3,200.0
295.0,-54.36,2.3,200.0
295.0,-55.87,2.3,200.0
295.0,-57.38,2.3,200.0
295.0,-58.89,2.3,200.0
295.0,-60.4,2.3,200.0
297.5,0.0,1.96,92.0
297.5,-1.51,2.04,109.0
297.5,-3.02,2.16,143.0
297.5,-4.53,2.24,173.0
297.5,-6.04,2.27,188.0
297.5,-7.55,2.27,188.0
297.5,-9.06,2.27,188.0
297.5,-10.57,2.2,158.0
297.5,-12.08,1.98,95.0
297.5,-13.59,1.82,66.0
297.5,-15.1,1.85,71.0
297.5,-16.61,1.88,76.0
297.5,-18.12,1.91,81.0
297.5,-19.63,1.93,86.0
297.5,-21.14,1.97,93.0
297.5,-22.65,2.01,102.0
297.5,-24.16,2.04,110.0
297.5,-25.67,2.07,118.0
297.5,-27.18,2.09,124.0
297.5,-28.69,2.1,125.0
297.5,-30.2,2.1,125.0
297.5,-31.71,2.1,125.0
297.5,-33.22,2.1,125.0
297.5,-34.73,2.11,130.0
297.5,-36.24,2.14,139.0
297.5,-37.75,2.17,148.0
297.5,-39.26,2.19,156.0
297.5,-40.77,2.21,163.0
297.5,-42.28,2.23,170.0
297.5,-43.79,2.25,176.0
297.5,-45.3,2.26,182.0
297.5,-46.81,2.27,188.0
297.5,-48.32,2.29,195.0
297.5,-49.83,2.3,199.0
297.5,-51.34,2.3,200.0
297.5,-52.85,2.3,200.0
297.5,-54.36,2.3,200.0
297.5,-55.87,2.3,200.0
297.5,-57.38,2.3,200.0
297.5,-58.89,2.3,200.0
297.5,-60.4,2.3,200.0
300.0,0.0,1.96,92.0
300.0,-1.51,2.04,109.0
300.0,-3.02,2.16,143.0
300.0,-4.53,2.24,174.0
300.0,-6.04,2.28,189.0
300.0,-7.55,2.28,191.0
300.0,-9.06,2.28,192.0
300.0,-10.57,2.21,161.0
300.0,-12.08,1.98,96.0
300.0,-13.59,1.82,66.0
300.0,-15.1,1.85,71.0
300.0,-16.61,1.88,76.0
300.0,-18.12,1.91,81.0
300.0,-19.63,1.93,86.0
300.0,-21.14,1.96,92.0
300.0,-22.65,2.0,99.0
300.0,-24.16,2.03,106.0
300.0,-25.67,2.05,113.0
300.0,-27.18,2.08,119.0
300.0,-28.69,2.09,124.0
300.0,-30.2,2.1,125.0
300.0,-31.71,2.1,125.0
300.0,-33.22,2.1,125.0
300.0,-34.73,2.11,129.0
300.0,-36.24,2.14,138.0
300.0,-37.75,2.17,147.0
300.0,-39.26,2.19,156.0
300.0,-40.77,2.21,164.0
300.0,-42.28,2.24,172.0
300.0,-43.79,2.25,178.0
300.0,-45.3,2.27,185.0
300.0,-46.81,2.28,191.0
300.0,-48.32,2.29,197.0
300.0,-49.83,2.3,200.0
300.0,-51.34,2.3,200.0
300.0,-52.85,2.3,200.0
300.0,-54.36,2.3,200.0
300.0,-55.87,2.3,200.0
300.0,-57.38,2.3,200.0
300.0,-58.89,2.3,200.0
300.0,-60.4,2.3,200.0
302.5,0.0,1.96,92.0
302.5,-1.51,2.04,109.0
302.5,-3.02,2.16,143.0
302.5,-4.53,2.24,174.0
302.5,-6.04,2.28,191.0
302.5,-7.55,2.29,195.0
302.5,-9.06,2.3,198.0
302.5,-10.57,2.22,166.0
302.5,-12.08,1.99,98.0
302.5,-13.59,1.82,66.0
302.5,-15.1,1.85,71.0
302.5,-16.61,1.88,76.0
302.5,-18.12,1.91,81.0
302.5,-19.63,1.93,86.0
302.5,-21.14,1.96,91.0
302.5,-22.65,1.99,97.0
302.5,-24.16,2.01,103.0
302.5,-25.67,2.04,110.0
302.5,-27.18,2.06,116.0
302.5,-28.69,2.09,123.0
302.5,-30.2,2.1,125.0
302.5,-31.71,2.1,125.0
302.5,-33.22,2.1,125.0
302.5,-34.73,2.11,128.0
302.5,-36.24,2.13,136.0
302.5,-37.75,2.16,145.0
302.5,-39.26,2.19,155.0
302.5,-40.77,2.22,165.0
302.5,-42.28,2.24,173.0
302.5,-43.79,2.26,181.0
302.5,-45.3,2.27,188.0
302.5,-46.81,2.29,195.0
302.5,-48.32,2.3,199.0
302.5,-49.83,2.3,200.0
302.5,-51.34,2.3,200.0
302.5,-52.85,2.3,200.0
302.5,-54.36,2.3,200.0
302.5,-55.87,2.3,200.0
302.5,-57.38,2.3,200.0
302.5,-58.89,2.3,200.0
302.5,-60.4,2.3,200.0
305.0,0.0,1.96,92.0
305.0,-1.51,2.04,109.0
305.0,-3.02,2.16,143.0
305.0,-4.53,2.24,174.0
305.0,-6.04,2.28,191.0
305.0,-7.55,2.29,195.0
305.0,-9.06,2.3,199.0
305.0,-10.57,2.23,168.0
305.0,-12.08,2.0,99.0
305.0,-13.59,1.81,65.0
305.0,-15.1,1.85,71.0
305.0,-16.61,1.88,76.0
305.0,-18.12,1.91,81.0
305.0,-19.63,1.93,86.0
305.0,-21.14,1.96,92.0
305.0,-22.65,2.0,99.0
305.0,-24.16,2.03,106.0
305.0,-25.67,2.05,112.0
305.0,-27.18,2.08,119.0
305.0,-28.69,2.09,124.0
305.0,-30.2,2.1,125.0
305.0,-31.71,2.1,125.0
305.0,-33.22,2.1,125.0
305.0,-34.73,2.1,127.0
305.0,-36.24,2.13,134.0
305.0,-37.75,2.16,144.0
305.0,-39.26,2.19,155.0
305.0,-40.77,2.22,165.0
305.0,-42.28,2.24,173.0
305.0,-43.79,2.26,182.0
305.0,-45.3,2.28,190.0
305.0,-46.81,2.29,197.0
305.0,-48.32,2.3,200.0
305.0,-49.83,2.3,200.0
305.0,-51.34,2.3,200.0
305.0,-52.85,2.3,200.0
305.0,-54.36,2.3,200.0
305.0,-55.87,2.3,200.0
305.0,-57.38,2.3,200.0
305.0,-58.89,2.3,200.0
305.0,-60.4,2.3,200.0
307.5,0.0,1.96,92.0
307.5,-1.51,2.04,109.0
307.5,-3.02,2.16,143.0
307.5,-4.53,2.24,174.0
307.5,-6.04,2.28,189.0
307.5,-7.55,2.28,192.0
307.5,-9.06,2.29,194.0
307.5,-10.57,2.21,163.0
307.5,-12.08,1.99,97.0
307.5,-13.59,1.81,65.0
307.5,-15.1,1.85,70.0
307.5,-16.61,1.87,74.0
307.5,-18.12,1.9,79.0
307.5,-19.63,1.93,85.0
307.5,-21.14,1.96,92.0
307.5,-22.65,2.0,101.0
307.5,-24.16,2.04,109.0
307.5,-25.67,2.07,118.0
307.5,-27.18,2.09,124.0
307.5,-28.69,2.1,125.0
307.5,-30.2,2.1,125.0
307.5,-31.71,2.1,125.0
307.5,-33.22,2.1,125.0
307.5,-34.73,2.1,127.0
307.5,-36.24,2.13,134.0
307.5,-37.75,2.16,144.0
307.5,-39.26,2.19,155.0
307.5,-40.77,2.22,165.0
307.5,-42.28,2.24,173.0
307.5,-43.79,2.26,182.0
307.5,-45.3,2.28,190.0
307.5,-46.81,2.29,197.0
307.5,-48.32,2.3,200.0
307.5,-49.83,2.3,200.0
307.5,-51.34,2.3,200.0
307.5,-52.85,2.3,200.0
307.5,-54.36,2.3,200.0
307.5,-55.87,2.3,200.0
307.5,-57.38,2.3,200.0
307.5,-58.89,2.3,200.0
307.5,-60.4,2.3,200.0
310.0,0.0,1.96,92.0
310.0,-1.51,2.04,109.0
310.0,-3.02,2.16,143.0
310.0,-4.53,2.24,173.0
310.0,-6.04,2.27,188.0
310.0,-7.55,2.27,188.0
310.0,-9.06,2.28,189.0
310.0,-10.57,2.2,159.0
310.0,-12.08,1.98,96.0
310.0,-13.59,1.81,65.0
310.0,-15.1,1.84,69.0
310.0,-16.61,1.86,73.0
310.0,-18.12,1.89,77.0
310.0,-19.63,1.92,83.0
310.0,-21.14,1.95,90.0
310.0,-22.65,2.0,101.0
310.0,-24.16,2.05,111.0
310.0,-25.67,2.08,121.0
310.0,-27.18,2.1,125.0
310.0,-28.69,2.1,125.0
310.0,-30.2,2.1,125.0
310.0,-31.71,2.1,125.0
310.0,-33.22,2.1,126.0
310.0,-34.73,2.11,130.0
310.0,-36.24,2.14,137.0
310.0,-37.75,2.16,146.0
310.0,-39.26,2.19,156.0
310.0,-40.77,2.22,165.0
310.0,-42.28,2.24,174.0
310.0,-43.79,2.26,182.0
310.0,-45.3,2.28,191.0
310.0,-46.81,2.3,198.0
310.0,-48.32,2.3,200.0
310.0,-49.83,2.3,200.0
310.0,-51.34,2.3,200.0
310.0,-52.85,2.3,200.0
310.0,-54.36,2.3,200.0
310.0,-55.87,2.3,200.0
310.0,-57.38,2.3,200.0
310.0,-58.89,2.3,200.0
310.0,-60.4,2.3,200.0
312.5,0.0,1.96,92.0
312.5,-1.51,2.04,109.0
312.5,-3.02,2.16,143.0
312.5,-4.53,2.24,175.0
312.5,-6.04,2.28,189.0
312.5,-7.55,2.27,188.0
312.5,-9.06,2.27,188.0
312.5,-10.57,2.2,158.0
312.5,-12.08,1.98,96.0
312.5,-13.59,1.79,62.0
312.5,-15.1,1.8,63.0
312.5,-16.61,1.82,66.0
312.5,-18.12,1.85,71.0
312.5,-19.63,1.9,79.0
312.5,-21.14,1.95,90.0
312.5,-22.65,2.0,101.0
312.5,-24.16,2.05,113.0
312.5,-25.67,2.09,122.0
312.5,-27.18,2.1,125.0
312.5,-28.69,2.1,125.0
312.5,-30.2,2.1,125.0
312.5,-31.71,2.1,125.0
312.5,-33.22,2.1,127.0
312.5,-34.73,2.12,133.0
312.5,-36.24,2.15,141.0
312.5,-37.75,2.17,149.0
312.5,-39.26,2.2,157.0
312.5,-40.77,2.22,165.0
312.5,-42.28,2.24,174.0
312.5,-43.79,2.26,183.0
312.5,-45.3,2.28,192.0
312.5,-46.81,2.3,198.0
312.5,-48.32,2.3,200.0
312.5,-49.83,2.3,200.0
312.5,-51.34,2.3,200.0
312.5,-52.85,2.3,200.0
312.5,-54.36,2.3,200.0
312.5,-55.87,2.3,200.0
312.5,-57.38,2.3,200.0
312.5,-58.89,2.3,200.0
312.5,-60.4,2.3,200.0
315.0,0.0,1.96,92.0
315.0,-1.51,2.04,110.0
315.0,-3.02,2.17,147.0
315.0,-4.53,2.26,182.0
315.0,-6.04,2.29,197.0
315.0,-7.55,2.29,194.0
315.0,-9.06,2.28,190.0
315.0,-10.57,2.2,159.0
315.0,-12.08,1.98,96.0
315.0,-13.59,1.78,60.0
315.0,-15.1,1.75,56.0
315.0,-16.61,1.75,56.0
315.0,-18.12,1.81,64.0
315.0,-19.63,1.89,77.0
315.0,-21.14,1.95,90.0
315.0,-22.65,2.01,102.0
315.0,-24.16,2.06,114.0
315.0,-25.67,2.09,123.0
315.0,-27.18,2.1,125.0
315.0,-28.69,2.1,125.0
315.0,-30.2,2.1,125.0
315.0,-31.71,2.1,125.0
315.0,-33.22,2.1,127.0
315.0,-34.73,2.12,133.0
315.0,-36.24,2.15,142.0
315.0,-37.75,2.18,150.0
315.0,-39.26,2.2,158.0
315.0,-40.77,2.22,166.0
315.0,-42.28,2.24,175.0
315.0,-43.79,2.26,183.0
315.0,-45.3,2.28,192.0
315.0,-46.81,2.3,198.0
315.0,-48.32,2.3,200.0
315.0,-49.83,2.3,200.0
315.0,-51.34,2.3,200.0
315.0,-52.85,2.3,200.0
315.0,-54.36,2.3,200.0
315.0,-55.87,2.3,200.0
315.0,-57.38,2.3,200.0
315.0,-58.89,2.3,200.0
315.0,-60.4,2.3,200.0
317.5,0.0,1.97,93.0
317.5,-1.51,2.05,113.0
317.5,-3.02,2.18,153.0
317.5,-4.53,2.28,189.0
317.5,-6.04,2.31,204.0
317.5,-7.55,2.3,198.0
317.5,-9.06,2.28,192.0
317.5,-10.57,2.2,159.0
317.5,-12.08,1.98,96.0
317.5,-13.59,1.78,60.0
317.5,-15.1,1.73,54.0
317.5,-16.61,1.74,55.0
317.5,-18.12,1.81,65.0
317.5,-19.63,1.89,78.0
317.5,-21.14,1.96,91.0
317.5,-22.65,2.01,103.0
317.5,-24.16,2.06,115.0
317.5,-25.67,2.09,123.0
317.5,-27.18,2.1,125.0
317.5,-28.69,2.1,125.0
317.5,-30.2,2.1,125.0
317.5,-31.71,2.1,125.0
317.5,-33.22,2.1,125.0
317.5,-34.73,2.11,128.0
317.5,-36.24,2.13,136.0
317.5,-37.75,2.16,146.0
317.5,-39.26,2.19,156.0
317.5,-40.77,2.22,165.0
317.5,-42.28,2.24,173.0
317.5,-43.79,2.26,180.0
317.5,-45.3,2.27,187.0
317.5,-46.81,2.29,194.0
317.5,-48.32,2.3,199.0
317.5,-49.83,2.3,200.0
317.5,-51.34,2.3,200.0
317.5,-52.85,2.3,200.0
317.5,-54.36,2.3,200.0
317.5,-55.87,2.3,200.0
317.5,-57.38,2.3,200.0
317.5,-58.89,2.3,200.0
317.5,-60.4,2.3,200.0
320.0,0.0,1.97,94.0
320.0,-1.51,2.06,114.0
320.0,-3.02,2.18,153.0
320.0,-4.53,2.28,189.0
320.0,-6.04,2.31,202.0
320.0,-7.55,2.29,196.0
320.0,-9.06,2.28,191.0
320.0,-10.57,2.2,160.0
320.0,-12.08,1.99,97.0
320.0,-13.59,1.78,60.0
320.0,-15.1,1.72,53.0
320.0,-16.61,1.74,55.0
320.0,-18.12,1.82,66.0
320.0,-19.63,1.9,79.0
320.0,-21.14,1.96,92.0
320.0,-22.65,2.02,104.0
320.0,-24.16,2.06,116.0
320.0,-25.67,2.09,124.0
320.0,-27.18,2.1,125.0
320.0,-28.69,2.1,125.0
320.0,-30.2,2.1,125.0
320.0,-31.71,2.1,125.0
320.0,-33.22,2.1,125.0
320.0,-34.73,2.1,125.0
320.0,-36.24,2.11,130.0
320.0,-37.75,2.15,140.0
320.0,-39.26,2.18,153.0
320.0,-40.77,2.21,164.0
320.0,-42.28,2.23,170.0
320.0,-43.79,2.25,177.0
320.0,-45.3,2.26,183.0
320.0,-46.81,2.28,190.0
320.0,-48.32,2.29,196.0
320.0,-49.83,2.3,199.0
320.0,-51.34,2.3,200.0
320.0,-52.85,2.3,200.0
320.0,-54.36,2.3,200.0
320.0,-55.87,2.3,200.0
320.0,-57.38,2.3,200.0
320.0,-58.89,2.3,200.0
320.0,-60.4,2.3,200.0
322.5,0.0,1.97,94.0
322.5,-1.51,2.06,114.0
322.5,-3.02,2.17,149.0
322.5,-4.53,2.26,182.0
322.5,-6.04,2.34,217.0
322.5,-7.55,2.36,230.0
322.5,-9.06,2.31,205.0
322.5,-10.57,2.19,156.0
322.5,-12.08,1.98,96.0
322.5,-13.59,1.78,60.0
322.5,-15.1,1.73,54.0
322.5,-16.61,1.73,54.0
322.5,-18.12,1.81,65.0
322.5,-19.63,1.91,81.0
322.5,-21.14,1.97,94.0
322.5,-22.65,2.02,105.0
322.5,-24.16,2.06,115.0
322.5,-25.67,2.09,123.0
322.5,-27.18,2.1,125.0
322.5,-28.69,2.1,125.0
322.5,-30.2,2.1,125.0
322.5,-31.71,2.1,125.0
322.5,-33.22,2.1,125.0
322.5,-34.73,2.1,125.0
322.5,-36.24,2.11,129.0
322.5,-37.75,2.15,140.0
322.5,-39.26,2.18,153.0
322.5,-40.77,2.21,164.0
322.5,-42.28,2.23,171.0
322.5,-43.79,2.25,177.0
322.5,-45.3,2.26,184.0
322.5,-46.81,2.28,190.0
322.5,-48.32,2.29,196.0
322.5,-49.83,2.3,199.0
322.5,-51.34,2.3,200.0
322.5,-52.85,2.3,200.0
322.5,-54.36,2.3,200.0
322.5,-55.87,2.3,200.0
322.5,-57.38,2.3,200.0
322.5,-58.89,2.3,200.0
322.5,-60.4,2.3,200.0
325.0,0.0,1.95,90.0
325.0,-1.51,2.03,106.0
325.0,-3.02,2.12,133.0
325.0,-4.53,2.2,159.0
325.0,-6.04,2.28,191.0
325.0,-7.55,2.31,205.0
325.0,-9.06,2.26,180.0
325.0,-10.57,2.14,138.0
325.0,-12.08,1.95,90.0
325.0,-13.59,1.78,60.0
325.0,-15.1,1.72,53.0
325.0,-16.61,1.72,52.0
325.0,-18.12,1.79,61.0
325.0,-19.63,1.89,78.0
325.0,-21.14,1.97,93.0
325.0,-22.65,2.01,102.0
325.0,-24.16,2.05,112.0
325.0,-25.67,2.08,121.0
325.0,-27.18,2.1,125.0
325.0,-28.69,2.1,125.0
325.0,-30.2,2.1,125.0
325.0,-31.71,2.1,125.0
325.0,-33.22,2.1,125.0
325.0,-34.73,2.1,125.0
325.0,-36.24,2.11,130.0
325.0,-37.75,2.15,141.0
325.0,-39.26,2.18,153.0
325.0,-40.77,2.21,164.0
325.0,-42.28,2.24,172.0
325.0,-43.79,2.26,180.0
325.0,-45.3,2.27,187.0
325.0,-46.81,2.29,194.0
325.0,-48.32,2.3,199.0
325.0,-49.83,2.3,200.0
325.0,-51.34,2.3,200.0
325.0,-52.85,2.3,200.0
325.0,-54.36,2.3,200.0
325.0,-55.87,2.3,200.0
325.0,-57.38,2.3,200.0
325.0,-58.89,2.3,200.0
325.0,-60.4,2.3,200.0
327.5,0.0,1.91,81.0
327.5,-1.51,1.93,86.0
327.5,-3.02,2.01,102.0
327.5,-4.53,2.06,116.0
327.5,-6.04,2.06,116.0
327.5,-7.55,2.05,111.0
327.5,-9.06,2.04,110.0
327.5,-10.57,2.0,101.0
327.5,-12.08,1.88,76.0
327.5,-13.59,1.78,60.0
327.5,-15.1,1.72,53.0
327.5,-16.61,1.7,50.0
327.5,-18.12,1.76,57.0
327.5,-19.63,1.88,75.0
327.5,-21.14,1.96,92.0
327.5,-22.65,2.02,104.0
327.5,-24.16,2.06,115.0
327.5,-25.67,2.09,123.0
327.5,-27.18,2.1,125.0
327.5,-28.69,2.1,125.0
327.5,-30.2,2.1,125.0
327.5,-31.71,2.1,125.0
327.5,-33.22,2.1,125.0
327.5,-34.73,2.1,125.0
327.5,-36.24,2.12,131.0
327.5,-37.75,2.15,141.0
327.5,-39.26,2.18,152.0
327.5,-40.77,2.21,163.0
327.5,-42.28,2.24,173.0
327.5,-43.79,2.26,182.0
327.5,-45.3,2.28,190.0
327.5,-46.81,2.29,197.0
327.5,-48.32,2.3,200.0
327.5,-49.83,2.3,200.0
327.5,-51.34,2.3,200.0
327.5,-52.85,2.3,200.0
327.5,-54.36,2.3,200.0
327.5,-55.87,2.3,200.0
327.5,-57.38,2.3,200.0
327.5,-58.89,2.3,200.0
327.5,-60.4,2.3,200.0
330.0,0.0,1.88,75.0
330.0,-1.51,1.88,75.0
330.0,-3.02,1.9,80.0
330.0,-4.53,1.92,84.0
330.0,-6.04,1.9,80.0
330.0,-7.55,1.88,76.0
330.0,-9.06,1.89,77.0
330.0,-10.57,1.88,75.0
330.0,-12.08,1.83,67.0
330.0,-13.59,1.78,60.0
330.0,-15.1,1.73,54.0
330.0,-16.61,1.71,51.0
330.0,-18.12,1.76,58.0
330.0,-19.63,1.88,76.0
330.0,-21.14,1.98,95.0
330.0,-22.65,2.04,109.0
330.0,-24.16,2.08,120.0
330.0,-25.67,2.1,125.0
330.0,-27.18,2.1,125.0
330.0,-28.69,2.1,125.0
330.0,-30.2,2.1,125.0
330.0,-31.71,2.1,125.0
330.0,-33.22,2.1,125.0
330.0,-34.73,2.1,126.0
330.0,-36.24,2.12,131.0
330.0,-37.75,2.15,141.0
330.0,-39.26,2.18,151.0
330.0,-40.77,2.21,161.0
330.0,-42.28,2.23,171.0
330.0,-43.79,2.26,180.0
330.0,-45.3,2.28,190.0
330.0,-46.81,2.29,197.0
330.0,-48.32,2.3,200.0
330.0,-49.83,2.3,200.0
330.0,-51.34,2.3,200.0
330.0,-52.85,2.3,200.0
330.0,-54.36,2.3,200.0
330.0,-55.87,2.3,200.0
330.0,-57.38,2.3,200.0
330.0,-58.89,2.3,200.0
330.0,-60.4,2.3,200.0
332.5,0.0,1.88,75.0
332.5,-1.51,1.88,75.0
